release_year,runtime,imdb_votes,age_certification_NC-17,age_certification_PG,age_certification_PG-13,age_certification_R,age_certification_TV-14,age_certification_TV-G,age_certification_TV-MA,age_certification_TV-PG,age_certification_TV-Y,age_certification_TV-Y7
2021,54,416738.0,False,False,False,False,False,False,True,False,False,False
2020,90,2593.0,False,False,False,False,False,False,False,False,False,False
2015,82,1824.0,False,False,False,True,False,False,False,False,False,False
2013,12,23407.194987659008,False,False,False,False,False,False,False,False,False,False
1993,59,166.0,False,False,True,False,False,False,False,False,False,False
2012,5,89.0,False,False,False,False,False,False,False,False,True,False
2016,90,2610.0,False,False,False,False,False,False,False,False,False,False
2020,29,1379.0,False,False,False,False,False,False,True,False,False,False
1994,142,1994599.0,False,False,True,False,False,False,False,False,False,False
2017,90,11841.0,False,False,False,True,False,False,False,False,False,False
2018,34,233.0,False,False,False,False,False,True,False,False,False,False
2021,98,11727.0,False,False,False,False,False,False,False,False,False,False
2019,86,1245.0,False,False,True,False,False,False,False,False,False,False
2020,15,18.0,False,False,False,False,False,False,False,False,False,False
2015,39,78.0,False,False,False,False,False,False,False,False,False,False
2000,21,4482.0,False,False,False,False,False,False,False,True,False,False
2021,128,14348.0,False,False,False,False,False,False,False,False,False,False
2020,62,1913.0,False,False,False,False,False,False,False,False,False,False
2021,80,800.0,False,False,True,False,False,False,False,False,False,False
2021,90,826.0,False,False,False,False,False,False,False,False,False,False
2016,80,3994.0,False,False,False,False,False,False,False,False,False,False
2017,97,28911.0,False,False,False,False,False,False,False,False,False,False
2004,94,215678.0,False,False,False,True,False,False,False,False,False,False
1985,87,6285.0,False,False,False,False,False,False,False,False,False,False
2019,15,35.0,False,False,False,False,False,False,False,False,False,False
2013,130,1007.0,False,False,False,False,False,False,False,False,False,False
2007,165,188234.0,False,True,False,False,False,False,False,False,False,False
2002,137,8376.0,False,False,False,False,False,False,False,False,False,False
2015,124,6501.0,False,False,False,False,False,False,False,False,False,False
2021,89,38.0,False,False,False,False,False,False,False,False,False,False
2021,145,75199.0,False,False,False,False,False,False,False,False,False,False
2017,63,2165.0,False,False,False,False,False,False,False,False,False,False
2014,5,65.0,False,False,False,False,False,False,False,False,True,False
2021,101,804.0,False,False,False,False,False,False,False,False,False,False
2018,95,1017.0,False,False,False,False,False,False,False,False,False,False
2021,31,69.0,False,False,True,False,False,False,False,False,False,False
2016,94,30.0,False,False,False,False,False,False,False,False,False,False
2019,113,2160.0,False,False,False,False,False,False,False,False,False,False
2017,46,51001.0,False,False,False,False,False,True,False,False,False,False
2018,98,14983.0,False,True,False,False,False,False,False,False,False,False
2016,100,34914.0,False,False,False,False,False,False,False,False,False,False
2020,30,2135.0,False,False,False,False,False,False,False,False,False,True
2022,112,952.0,False,False,False,False,False,False,False,False,False,False
2017,32,895.0,False,False,False,False,True,False,False,False,False,False
2018,100,1179.0,False,False,False,False,False,False,False,False,False,False
2021,14,2609.0,False,False,False,False,False,False,True,False,False,False
2007,44,203.0,False,False,False,False,False,False,True,False,False,False
2019,146,19.0,False,False,False,False,False,False,False,False,False,False
2020,41,542.0,False,False,False,False,False,False,True,False,False,False
2018,76,42.0,False,False,False,False,False,False,False,False,False,False
2008,118,185430.0,False,False,True,False,False,False,False,False,False,False
2016,80,299.0,False,False,False,False,False,False,False,False,False,False
2012,76,12278.0,True,False,False,False,False,False,False,False,False,False
2017,51,17727.0,False,False,False,False,True,False,False,False,False,False
2021,61,538.0,False,False,False,False,False,False,False,False,False,False
2010,107,87673.0,False,False,False,True,False,False,False,False,False,False
2017,86,2778.0,False,False,False,False,False,False,False,False,False,False
2018,27,2787.0,False,False,False,False,False,False,False,True,False,False
2019,109,398.0,False,False,False,False,False,False,False,False,False,False
2019,92,4571.0,False,False,False,False,False,False,False,False,False,False
2015,25,57.0,False,False,False,False,False,False,False,False,False,False
2014,133,12757.0,False,True,False,False,False,False,False,False,False,False
2010,20,57.0,False,False,False,False,False,False,False,False,False,False
2008,85,3028.0,False,False,True,False,False,False,False,False,False,False
2020,131,6484.0,False,False,False,False,False,False,False,False,False,False
2019,145,52.0,False,False,False,False,False,False,False,False,False,False
2021,66,2776.0,False,False,False,False,False,False,True,False,False,False
2019,108,264.0,False,False,True,False,False,False,False,False,False,False
2018,89,537.0,False,False,False,False,False,False,False,False,False,False
2014,98,443.0,False,False,False,False,False,False,False,False,False,False
2020,29,110.0,False,False,False,False,True,False,False,False,False,False
2020,107,10749.0,False,False,False,False,False,False,False,False,False,False
2021,114,205.0,False,False,False,False,False,False,False,False,False,False
2021,42,1330.0,False,False,False,False,False,False,True,False,False,False
2016,48,5772.0,False,False,False,False,False,False,True,False,False,False
2017,27,8502.0,False,False,False,False,False,False,True,False,False,False
2020,51,3572.0,False,False,False,False,True,False,False,False,False,False
2012,135,35888.0,False,True,False,False,False,False,False,False,False,False
2012,80,1333.0,False,False,False,False,False,False,False,False,False,False
2019,120,43.0,False,False,False,False,False,False,False,False,False,False
2018,124,44917.0,False,False,False,False,False,False,False,False,False,False
2021,58,957.0,False,False,False,False,False,False,False,False,False,False
2018,105,15038.0,False,False,False,True,False,False,False,False,False,False
2019,106,10357.0,False,False,True,False,False,False,False,False,False,False
2019,178,514.0,False,False,False,False,False,False,True,False,False,False
2014,139,24456.0,False,False,True,False,False,False,False,False,False,False
2019,24,703.0,False,False,False,False,False,False,False,True,False,False
2019,46,21077.0,False,False,False,False,False,False,True,False,False,False
2015,46,319.0,False,False,False,False,True,False,False,False,False,False
2016,110,3844.0,False,False,False,False,False,False,False,False,False,False
2019,137,7013.0,False,False,True,False,False,False,False,False,False,False
2022,76,4081.0,False,False,False,False,True,False,False,False,False,False
2021,129,1413.0,False,False,False,False,False,False,False,False,False,False
1989,105,643.0,False,False,False,False,False,False,False,False,False,False
2013,126,586679.0,False,False,False,True,False,False,False,False,False,False
2017,106,3210.0,False,False,False,False,False,False,False,False,False,False
1960,158,82.0,False,False,False,False,False,False,False,False,False,False
2022,26,339.0,False,False,False,False,False,False,True,False,False,False
2019,24,362.0,False,False,False,False,False,False,False,False,False,False
2020,68,202.0,False,False,False,False,False,False,False,False,False,False
2017,100,35.0,False,False,False,False,False,False,False,False,False,False
2019,40,2009.0,False,False,False,False,False,False,True,False,False,False
2022,151,9968.0,False,False,False,False,False,False,False,False,False,False
2015,90,825.0,False,False,False,False,False,False,False,False,False,False
2022,101,2233.0,False,False,False,True,False,False,False,False,False,False
2019,102,6194.0,False,False,True,False,False,False,False,False,False,False
2020,42,12001.0,False,False,False,False,False,False,True,False,False,False
2013,100,1518.0,False,True,False,False,False,False,False,False,False,False
2016,96,250.0,False,False,False,True,False,False,False,False,False,False
2020,39,6446.0,False,False,False,False,False,False,False,True,False,False
2019,98,1727.0,False,False,False,False,False,False,False,False,False,False
2021,59,743.0,False,True,False,False,False,False,False,False,False,False
2013,64,31.0,False,False,False,False,False,False,False,False,False,False
2020,120,62.0,False,False,False,False,False,False,False,False,False,False
2017,109,227.0,False,False,False,False,False,False,False,False,False,False
2013,119,272334.0,False,False,False,True,False,False,False,False,False,False
2021,84,493.0,False,False,False,True,False,False,False,False,False,False
2019,128,5.0,False,False,False,False,False,False,False,False,False,False
2020,46,175.0,False,False,False,False,False,False,False,False,False,False
2021,58,601.0,False,False,False,False,False,False,False,False,False,False
2019,40,317.0,False,False,False,False,False,False,True,False,False,False
2022,59,1828.0,False,False,False,True,False,False,False,False,False,False
2010,132,17494.0,False,False,True,False,False,False,False,False,False,False
2021,110,1215.0,False,False,False,False,False,False,False,False,False,False
2012,68,7370.0,False,False,False,True,False,False,False,False,False,False
2016,90,2173.0,False,False,False,False,False,False,False,False,False,False
2019,85,670.0,False,False,False,True,False,False,False,False,False,False
2020,6,151.0,False,False,False,False,False,False,False,False,False,False
2017,29,10981.0,False,False,False,False,False,False,True,False,False,False
2021,24,3301.0,False,False,False,False,False,False,False,True,False,False
2017,95,4483.0,False,False,False,False,False,False,False,False,False,False
2017,122,491.0,False,False,False,False,False,False,False,False,False,False
2017,104,7904.0,False,False,False,False,False,False,False,False,False,False
2018,76,24.0,False,False,False,False,False,False,False,False,False,False
2020,95,11329.0,False,False,False,False,False,False,False,False,False,False
